id,comment_text,insult
ff0e9402c936015b,"What ıs your fuckıng malfunctıon, do you prınt lıes or do you want the truth?

These are the flags of Byzantıum: http://en.wikipedia.org/wiki/Byzantine_Empire

What ıs the fuckıng problem?",1
35ff2701e84c8276,"The page made was relevant.
The band has hundreds of followers that want to know about it.
Fortunately I know this information about them as I went to the same school, while most of them were there.

Can it be sent to me?",0
1be6aa2e337ab268,"Personal Attacks? 

Thanks, your comment would have been much more meaningful if that was still on my page, but it was deleted a while ago. Bu thanks for trying. )",0
8644db1fd0f7febb,"One off characters
Do one time characters like Ms. Stephenson and the man who controlled South Park Elementary Closed Circuit Television belong here, or do they go in minor characters or not be mentioned at all?",0
51791b52c5d87bd3,"are u stil a aids carrier?
hey amor,
I was wondering if you still have HIV?
welp, lemme know",0
1bf492809e48ebef,"Please stop. If you continue to vandalize Wikipedia, as you did to Baseball, you will be blocked from editing.   '''''' T/C",0
798b09d12edb9efb,"Discussion on diacritics 

You are welcome to join the discussion on diacritics here.

Cheers",0
df4765adafb8e6f1,GWAH!! (fuck you nigger),1
3731c09a908ffde7,F u c k i n g   c u n t s get a life you sad f u c k i n g gits.,1
660c68bba8decf0f,"This is ridiculous. You use the name of a great dead man; and try to fit me into your schemes. Tell us who you are, what is your name, religion, country. Did you take the name of Diderot because of his hate to the Church?
Shamir",0
aa4c2de23646164a,"Could you please weigh in on the Flyleaf debate again
I'm reffering to the discussion here. We still need help with a consensus and I'm feeling that legitimate sources are being totally ignored.",0
ddfe95b8778af805,"last time 

go suck a cock",0
593fbe0119093b46,"""

 Please do not vandalize pages, as you did with this edit to Kansas Jayhawks football. If you continue to do so, you will be blocked from editing.  (talk) """,0
1acbb0a132560a8a,FUCK THA WORLD AND FUCK SINNEED AND FUCK FT2,0
c96b48868608ffe7,This information has since been successfully incorporated to the article.,0
7ab6414102cc0b9b,"Holy Isle 

I dont think the gaelic stuff is really nessicary Grinner. Do it again and I'll issue you with a ban.",0
3bf92c957e5c9a71,"If you truly want these articles you and to improve wikipedia you'd help me and fix any issues you see yourself rather than making every tiny one of them known to me. The way you conduct yourself is belligerent, as if you enjoy the conflict.",0
492e7618f6f705ea,"Excellent work everyone! Now if you could do the same for Yes, I would be a very happy fellow! P But really, superb job.",0
08544fbc0c34a6e5,agree the statement needed to be added; i formulated it slightly differently.,0
7ac44559a4c738fc,"Expansion 

Will someone PLEASE expand on this article? Honestly, you can find out more about this movie from the IMDB than on here.",0
0a4ca14f5a9366b8,—Preceding unsigned comment added by 71.235.80.60,0
30988c31e70af344,"""|decline=You are not directly blocked, please follow the advice that Newyorkbrad has given below. — ( ? (('Stop')  ('Go')) """,0
42d4386ab62f27cb,thanks again mitchell,0
f521eee331980116,Jian Battista Calvi also referred to in the article is Giovanni Battista Calvi.,0
8b1874d4c9a1b852,"""

 Please do not vandalize pages, as you did with this edit to Mo. If you continue to do so, you will be blocked from editing.    """,0
ccacbeee09088a3e,"""

Yes, I see that now. I just don't understand why the article can't be named """"Milwaukee County Zoo"""". P.S. Why do you disagree with the name """"Milwaukee County Zoo""""? I've asked you that 1,000 times and you never responded!""",0
39cfab26c253d7b9,"SEIU Local 1 Canada 

A forum that is supposed to resolve some of the issues regarding this article can be found here: Wikipedia:Articles_for_deletion/SEIU_Local_1_Canada. Regards,",0
5213dcd1e897a0c4,"RFC 

Should the article retain the large section containing unsourced/poorly sourced negative statements as they stood prior to my deletion of them? -  ✉",0
89a765b6066e3b1f,be edited by anybody.,0
9f72add7d19ab7d2,"Bold or de-bold table data? 

There is no need to bold all numbers in tables for emphases, especially when MOS:BOLD discourages it. But how do we de-bold tables?",0
9414accb1893c5bf,"}}
{{GOCE |user=Jack Greenmaven |date=July 30, 2012|small=no",0
e771c420bfdd2ef0,"well, im sorry, i was under the illusion that seven, and several were the same thing.

It isnt distruption, it is a dipute, i will contest any block you give me.

ps: sorry for spamming your talk page, it really wasnt my intentions.",0
81f57c4e7070507c,"""
 I am thinking about adding an Aftermath section. Would do it after I found information regarding the full investigation. Pieterse 

""",0
23f345f72ea3fbfe,What you've put looks great and I will not change it - you've got the essence of what I was trying to explain in the article and the reference clarifies these points. Thanks.,0
5cdb56e77d618d7b,"Sandip Biswas, Filmmaker, Bangladesh",0
003f1de4eb620bdf,"Scribes are essentialno job is complete until the paperwork done! FYI, I put Scouting history trivia in our daily Gilwell Gazette!",0
758c98edf9e1f339,"I'll make the change since no one object to it, gonna make it more balance and unbias",0
4efef2374b973c77,I honestly think you have conflated a number of users with the same edit pattern into a single user.,0
c6dd685d67b9f714,"Chamar Section reverts 

I have added links backing up what I have wrote. Why did you revert it?",0
ae3083340651e33f,"""

If you are having trouble remembering to use them, you can have a """"prod me when I don't use an edit summary"""" option turned on in your Preferences. The box to tick can be found under the """"Editing"""" tab.   Talk """,0
8b265cbaaea674d6,"""

 Please do not vandalize pages, as you did with this edit to Same-sex marriage. If you continue to do so, you will be blocked from editing.   Talk to me! """,0
16238ed6336af06a,"By the way, I had replied to your challenge hoping to conduct some civilized dialogue with you but...
...what to expect from descendants of the Seljuk wild beasts that rampaged the whole of Byzantine Asia Minor and are still proud of it...",0
199b17f66c12de9f,"Cries of censorship without even having a specific picture in mind are basically nonsense. If and when there is a specific image that someone wants to include, there will be something to discuss.",0
f0bf86b38718cc31,Note I called you well intentioned and I meant it.,0
cfd28899bc642ad3,REDIRECT Talk:Working: People Talk About What They Do All Day and How They Feel About What They Do,0
3d288d4ab32537af,"Or maybe, just maybe we should live by WP:FAITH and WP:POV and just not lump fascism with conservativism simply because the left doesn't like their own dirty laundry.",0
389e3b7ce955b802,The article is a recreation of an AfD deletion - Wikipedia:Articles for deletion/Camp Monroe,0
93c904598ef0b309,"""

 Problems with article 

I really don't think that the words """"bloody supression"""" belong to an article. Also the claims of a spy ring should remain an allegation, as it was never proven. """,0
e629a2fe2a900eaf,"Hahaha, wikipedia is all you have you autistic motherfuckers. You're drones going around in circles. Trapped in a fruitless bureaucracy of your own collective making that produces nothing but drama and no intellect.",1
97b037be6ae1c390,And give evidence of how my edits are vandalism.,0
94ee90e91dda74b9,"Seriously 

Stop being a wannabe moderator.",0
d116076cf4a2ce13,"Okay, Alistair Haines, do the world a favor and crawl back under your rock.  What word am I thinking of? TAL...finish this word by adding three letters.  Vermin.  Shouldn't you be helping you brothers in Pakistan?",0
f076a1463e060417,""":It's nice that you completely ignored the main thing  whereas cherry-picking """"incidental"""" words as you like. This is completely unacceptable and I feel somewhat threatened and ridiculed.   
""",0
43bbccffbd0431c9,"""

Thanks. And no, you won't regret it. I'll keep WP:CIVIL in mind, it's something I've been spinning around for the past 2 days. ) I didn't ask much, so thanks a lot. And I doubt we'll see each other in terms of a block anymore.  [talk] """,0
ada8a9d464e70749,"""Mel Etitis|Mel Etitis]]  (Talk) 13:21, 19 March""",0
51c02cc977d909a1,""")
Okay... ) Just wanted to counter-check.  talks  12:02, 18 August 2010 (UTC""",0
185e2483308e6a00,"Governor 

the governor of bank of jamaica derick latibeaudiere has resigned as of october 30 2009 i should know i live in jamaica you twat",0
e84fc4c29e23b2c3,unfortunately what you propose is unacceptable. see Wikipedia:Notability.,0
c7c9e6385cdae360,This is my talk page and I can do what I want Kumplug!,0
e06836aa74d7e20d,"stop your tomfoolery, chap 

I guess that you are the son of the party boss. Well, you have amply displayed your intelligence level. Now, cease and desist. 59.91.253.110",0
3c9f0c2aef00d76a,How much longer will she over-pronounce her 'g's before someone tells her it's really obnoxious and she hires a speech coach?,0
e7d655642d56081a,Done. Many thanks. Sorry for the confusion.,0
a2aea42ebd367024,"Oh, bugger! I loved my 16+ sockies! I wish I had 25+!",0
11a2b9c230f99811,"""

Oh, okay, it must have been something they see in the tunnel then. They didn't stop and talk to it. I think I remember the castle thing and recall some """"ghostly"""" images or something drifting past them for a moment.  """,0
15257ad764d92a79,"I try not to write about other, but I want to explain exactly what's going on. Sorry.",0
a4529ca48703f7fc,"Thanks, in this case (now I can see the content) it turns out that this is not the Chris Greene I was thinking of. I'll re-use the page name for other other Chris Greene. Cheers",0
af92e336acd8a5d2,Is someone else in this building using Wikipedia?  Guy sitting next to an emergency exit.,0
6bfd07c97c58b767,"Nonsense.  WP:OR is for unpublished facts, etc. or any unpublished analysis or synthesis of published material.  Quoting Sarfati's book as a primary source is allowed.",0
803d4797f0dad2c3,I'm always unsure on what is appropriate for those links... I'm guessing there must be a guideline on what is acceptable and what isnt? (There's a freakin guideline for everything!),0
39bd695e255e683d,No.  It's the Sun.  If they said raid was wet I'd want independant verifiction.,0
1cb849930c15e414,"Please don't revert my edits, this is your last warning. Thank you.",0
269abf3af73cb5ff,"I concur with its bestowal. You've made excellent contributions to the project, Kusma.",0
6ba45f45793ba1b5,"carlo  my response to connors borg head to head is on my talk page

jeffreyneave 1 may 2008",0
0a89ba41163aa49e,"Private engineering colleges 

I have left only the most famous ones in the article.",0
eda0c51339089a65,"Yes. I confess to failing to find the discussion or even proposal of the move as suggested in WP:MOVE. What merits were argued, for retaining the (quite unnecessary) parentheses? Anyway, yes, Radio receiver is also my preference.",0
c13c770d977f0e41,"Unblock me please. I will do my job as a editor as when I first joined wikipedia. I can only make good contibutes to wikipedia if I am unblocked. So, please unblock me",0
fc3c400b1f303f9c,"Lol, no problem at all. After that last bit of racism, he definitely needed blocked asap. Thanks for the advice, and the welcome!",0
a818334188ace50f,"Actually nevermind, I got it now D  Thanks again.",0
e08e8669e42ade8e,"Are you referring to me, or 69.59.189.156",0
88152378922e4dd2,WHO IS THE BEST WAKEBOARDER MOTHERFUCKER,0
688d1b671b6dd510,Thank you for weighing in.  I can't believe that anyone would even try to defend this article.,0
b264866e116c0459,"""

 Re: question 

That looks to be the case; only other things at GAN right now from you are nominations.  """,0
96157edc65f3b494,"JESUIT HIGH SCHOOL SUCKS! 

GO GLENCO! FIGHT! FIGHT! FIGHT!",0
7e472d4bbe9275bb,"I third that
I fourth that
I fith
I sixth
I seventh
I eighth
I ningth",0
23f450c0c6646192,You overlooked my hidden comment on Groutts' page. Sebastien reverted it.87.36.25.39,0
dadf0dd15fe3f752,so i wrote and translated now a small article.,0
743c095b33074b03,"I am going to shoot you in the head and laugh as your brains splatter onto the ground.  

I am going to shoot you in the head and laugh as your brains splatter onto the ground.",0
3fe99d662721aab9,"Who said like that she has completed school and college education before starting acting, where is the source for your claim. ? Contributions/59.92.190.29",0
2a68a035dc6a4c04,"RE: A barnstar for you! 

Thank so much, I appreciate it!(:",0
2c5d8f801ea1ab99,"Trayvon Martin 

Why isn't the Trayvon Martin verdict on the front page?",0
fba0c46f023db99b,"Gee, I could have sworn I posted a constructive comment here.  Must have gone into a wormhole, or been fascistisized. 68.240.150.91",0
62d5750c8c0cc96c,ATTENTION: Do you have the RIGHTS on the television snapshot to post it here?,0
22de3e8e644c6f4b,I said vice versa besides it's has nothing to do with this article. I see... You are just an Arab hater who has an extremely jingoism spirit.,0
ce7e886304047a41,"No GMAT 

I think something needs to be said about the lack of a GMAT requirement at a business school and the red flags it raises.",0
8185a41faeb943a0,The article clearly sucks.,0
bf8e43c22ad79599,Alright I see now. Thanks for the new info.,0
206ddeb1b7aec44c,"My Thoughts 

You're a fucking piece of shit! Die and Burn in hell!",1
9d3703febf1491b5,"> Thanks for the coherent answer. )

I've seen your exchange with Anthony only now—that explains something. I find interaction with him can be, uh, tiring (can't think of a better word) at times... 

 Have a nice weekend!  10:10, 12 Mar 2004 (UTC)",0
2e710f36659e2ac6,"plus, you barely know anything about airliners. Once you tell me the reason why British Airways is building a new Terminal 5 at Heathrow, then you can challenge my sources, and do not cheat!",0
d3aa20749e8a4f7b,"Tourettes?

I have read elsewhere that Gareth Gates has mild tourettes, and that this is the cause of his stutter... anyone confirm? 70.61.247.31",0
40f9977018aa34bd,"Sad sad 

Kinda sad that a few of their members are dead.",0
e3c8395f21b0a818,Park for later use: http://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=28522419,0
b9ba7fe8e33862e9,Better for the wreath. Suffers again from composition in that the candles are cropped and one candle is obscured by the centre candle. The tree in the background is a very nice addition! It's also a bit small.,0
156fddfcbd1e69a6,""" A case of undue weight at the VERY LEAST. This article is not titled """"Denial of genocides in history"""".
""",0
3e8a8e68be4c6a58,"""

Graffity and verbal insults are no """"attacks"""" (attack is war terminology), incident is a general term and most importantly, if someone reads the text, he can judge for himself how he classifies the events. """,0
f865e9071b443525,Beg to differ. It is the important thing. Please answer my question. Thanks - (resonate),0
23b72e293fed7115,I'm very sorry; I didn't even think to check the dates from the old conversation. I'll definitely be sure to do that in the future. I'm taking from your comments that you think that restarting the discusion in a survey is a bad idea?,0
63587b9e48a3cafc,I've also removed the part about the second 'marriage' because it appears to be a Tudor invention to grant Henry VII's reign legitimacy.,0
b77d92eb7c02ed8a,"""

IAN THOMSON was warned about bringing that external harrassment site back to Wikipedia but since he posted it I will post this Sam Moser Facebook page where you can keep up with """"fringe"""" views.""",0
f251f0bcb443cf84,"Vandalism Report
Someone vandalized the political philosophy page. not sure how to change it back. thanks",0
ba2a0530ceb5f2c3,yeah I realised it was {{User:RND/Sig}} ) but couldnt figure out where to put the tag. Is there a box I need to enter it in? RND,0
c20712f1f3812536,"I didn't see their messages! Private message boxes aren't always so obvious. I only realised once that a freenode staffer had contacted me, but I had to get off the computer, so Ijust said hi and left",0
cf09673a73774e15,"HEY DOOSHBAG 

seriously do you know the difference between britain and europe? do you know which nation invaded and colonisated australia in 1788??

 grow a pair you lying twit and allow the edit to stand, you cowardly piece of human offal!",1
ee6fc911f1156723,"I have added a nice screenshot for you guys:
http://jult.nl/printscreens/funwithwikipedia?full=1",0
00b25b1226d6c6b2,"Because otherwise is POV, look at Flemish (linguistics) case.",0
0e68420824cbeae0,"I know edits aren't power or anything like that, but 100,000 is simply amazing; you're one of a handful of editors with that many. Congratulations, and thank you for your amazing work Everyking. ) I hope you continue it.",0
55bff0074c05aad9,"And also, how do you know that 191 million Brazilians (all Brazilians?) have Portuguese ancestry? Not all Brazilians have Portuguese ancestry and, of course, it does not make a person Portuguese because their great-grandfather was Portuguese.",0
dc0c551056755fac,P.N. Oak who many academics rejected and openly call a,0
1b408549d3687bfa,"""

 Please do not vandalize pages, as you did with this edit to Richard Mead. If you continue to do so, you will be blocked from editing.  talk """,0
17d2e335c3621b35,"Willisis2 

Thank you for letting me know about the guidelines for redirecting.    (talk)",0
80d1add592d6cf0b,"I also replied there.  I have no enmity for you, Mona, and I'm not hounding you.  ⚇♔",0
67e7fd512f9aee63,"Ok guys, it's been done. Now how do I arrange the list into columns? A single-column list might lengthen a page considerably. Also, feel free to add any deceased notables that have very likely gone to hell, that haven't been added already. Thanks.",0
eb51cc5d921bca7f,"SHUT UP AND LEAVE ME ALONE  

FAGGOT! SHUT UP. GO AHEAD BAN ME I DON'T CARE. JUST SHUT UP AND LEAVE MY ALONE.",0
19d9362009b53885,. I wasn't trying to harass anyone or be annoying.,0
7b7337e1749e6999,"Colquitt not Lane's son in law 

Colquitt could not have married Lane's daughter in 1823 because Lane was born in 1801 and could not have had a daughter old enough to be maried in 1823.

See link:

http://politicalgraveyard.com/families/10335.html",0
030373249a6a8913,"Curse You, Daniel Case!
Why didn't you accept?  Now my only hope is for the Wikipedia Unblocking/Blocking team to unblock me.  I NEED AN ACCOUNT NOW.",0
b86b5299eef928fb,"""

 In the main 

Thanks for the pep. ) It's now in the main space: Gotlandsdricka with a DYK waiting. Haresåbra, -Talk """,0
fec63403e30cb6ef,"""
Also, that link doesn't work anymore.  If it's correct, The Sunday Telegraph might have removed the story from their website.   don't talk email me """,0
6f68bcc878b9e35c,"You're . What I am asking is, whose sock are you in this debate, or who are you in real life? -  talk/email",0
c230eea464012a8d,"""Should I have said """"Excuse me, but please don't tell people I'm a paedophile""""? """,0
9cf0a32489a9355f,You'll note all your edits have just been reverted.,0
8fb58bf50c36d4dc,"Per topic description, it's not a list of GNU utilities",0
28016eb3b7bbb127,give me a page this is free speech not communist,0
9875ede2131e7d86,"Wlstutts

Thanks for your help! I think I got it. Now I have a new question...some how I was logged off wiki during my editing, so now all of my most recent edits are showing my IP address. Is there a way I can change that to just show my user name?",0
6b20fe45ada1c080,"Abd is Muslim scum, the religion of terrorism",1
f4a5138634f874f8,"""

 Please do not vandalize pages, as you did with this edit to Olive (fruit). If you continue to do so, you will be blocked from editing.  '''rolls''' """,0
7003f255c4704691,Let me give you a clue. I don't give a fuck what you think. About anything.  Fatuorum,0
d647dd14bb57422d,"—  | Talk 11:25, 24 Jan 2005 (UTC)",0
d18ba6301d96e33c,"Bitch ass nigger 

Why did you edit my article? You added referances and I never gave you permissian to touch it! Fucking bitch!",1
fea08080d437902b,"Good Faith? Yes, thanks for the reminder, I'm sure I've got a template in here somewhere...",0
bdcce2087cf03789,#NAME?,0
a043cd82d9366ea0,"""== Whitney Houston (album) ==

This is commentary.  Continuing to add commentary is disruptive and could jeopardize your editing privilege. '''rolls''' """,0
4b4f8c7ac4764e7a,"I'm curious, Eric, are the people at The Nation still laughably claiming that the VENONA transcripts are too unreliable to prove Alger Hiss was a spy for Soviets, or have they finally abandoned that ridiculous fiction?",0
c0aab1ac65642208,"A white guy rockin' the 'rows? Talk about an insult. This style is almost exclusively a style for African-Americans, and females at that. I don't see a problem w/the white guy, but not as the main picture. Changed.",0
82fc136d0c8d5567,"Vote for manager
 thinks Uli Hoeness is the manager. I think Felix Magath is the manager. Let's vote for who the manager is.  

Felix Magath
Support  

Uli Hoeness",0
37528745a43bee54,"I'm having trouble deciding names for the butterfly family pages. 
Hespirids of India, or List of Hesperids of India or Indian Hesperidae
Other families will have names in the same vein.
Plese comment.",0
9070d8e2e4e2577b,"Yeah, all you have to do is stop being such a bitch.",1
a88cfa9c1d1702c3,"Hey Hey Ms Carol, I added some minor stuff to the libertarian metaphysics article. They are Taleb. I hope your OK and doing great...
God Bless you, and you should be catholic ;>)",0
ddc67f8d69c4ea58,. It doesn't hold up to the scientific theory,0
295e97e7e736f994,"""
No, I will NOT read the three policies that were linked! Why? BOOORRRRIIINNGGG!  """,0
678c2448fa8f18d7,You're welcome.    (Edgar181),0
b9822a4ae87ee5d9,"""

Sthenelaos
Googling """"Sthenelaos"""" I found mention of a character in the Iliad, who seems to be Sthenelos; is Sthenelaos a spurious variant, etymologically unsupported?   """,0
a6e78813c9be2acb,"""

 Please do not remove content from pages without explanation, as you did with this edit to Yadav. If you continue to do so, you may be blocked from editing.    """,0
30c72bd4109e900d,Thank you for spending your time to review again. I am now in the process of referencing un refernced work and should complete by this evening.,0
e16ce5f6e3846afc,This person is a racist vandal.  Someone please reverse his vandalism.,0
3d596fdaf767c45f,"What... 

What are you doing? Don't fuck me. I fuck to Ryulong, not you.",1
1741f10a493dfe46,"|imageneeded=yes |imagedetails=A photograph of the grounds, preferably one each from the interior and exterior. |infoboxneeded=yes",0
ed994cbe4d8d0f8f,"OIH!` 

Why u delete my edit????

U idiot!~~ Explain..",1
2c4807a921e02e19,"I've sure never heard that term even after living 40+ years in the US Mid-Atlantic region.  15:17, Dec 4, 2004 (UTC)",0
4ab77a71834ab1b6,"Move page? 

Should this page be moved to Phantom 105.2 (which currently redirects to this page)? I think this would be appropriate as that is now the official name of the station.",0
8a91d8d8fe3aa446,"Removal of content
Hi! Please don't remove content without an edit summary.

Thanks",0
a4febfc2262711d4,They're all coming out for the trough.,0
a9a6dd66556117d3,"Just to make things perfectly clear, I happen to agree with you that most of these conspiracy theories are absurd, but it doesn't change the fact that you've clearly been trolling all 9-11 related talk pages",0
5bcdca88a971a3e5,REDIRECT Talk:A. G. Lancione,0
60f27f57f4e3def3,Hi. Do not change information like that without a reliable source indicating so. Of course I do not feel your census changes were legitimate.,0
556e8cbc9704fc97,"I have started Portal:Andhra Pradesh, your contributions  will be helpfull.",0
0f40f1ce45925b7b,"November 2012 
 
Ignoring WP:NOR is a breach of WP:CONLIMITED. Replacing well cited contend with OR is a breach of WP:NOR. So undoing my edits is a breach of WP:CONLIMITED.",0
b32c99fbc1f74ae6,Done (using popups). See Help:Reverting for the old school way.  zzuuzz (talk),0
4b4f3f6acaece403,"""
And why should """"mainstream"""" be given exclusive priority? /   """,0
162b0b949304ffdd,"Here's a question
Why is this page so blindly pro wikipedia. OH RIGHT. Hypocritical self righteousness ftw",0
6085459afdbf3b23,"""

 A beer for you! 

  for closing the YouReallyCan debate on AN/I - I haven't waded through so much  aggression since Justin Bieber on Twitter got AfDed.  (talk) (cont)  """,0
e5b2945388b75760,"You are a Problem

your probably some freshman hs student who kissed major ass just to become an administrator and use it to fuck with other people.",1
2356f1183106799a,Second last paragraph in the article. It links to Winterheart's Guild (computer game). Dayn,0
721f838c091b5394,Noted. Thank you.,0
94b2f0171f1bdf8e,DISCUSSION PAGE FOR SALLY ANNE GOLDEN,0
c89e13a509a8b31c,"I don't know, I just moved a really confusing part elsewhere.",0
67156f16d15e0ca7,is american media anti arab,0
e6b880d528d42320,"""

Just my two cents worth - I frequently hear black people refer to Coke or any Soft Drink as """"Soda Water"""".  I think it's interesting and hope its of use.
 19:28, 4 Jun 2004 (UTC)ArcticFrog

""",0
95966c1cc5f37e55,I think that's my school IP.,0
d421a63e285f7f9e,What this should list is marriages where both party's were at least 16 years old or older. India kiddie marriages where both party's were baby's when their family's married them should be disallowed.,0
43ba5dd53452a381,Give me strength. The focus of the case is defined in the FoF. Why argue the toss on that?,0
bcdf81352c15c402,Added reference numbers to the above table to make feedback easier.,0
a5da58ff93ad85d4,"Abdullah Öcalan 

Hi, could you tell me why you reverted my edit on Abdullah Öcalan. Btw its me,i forgot to sign in.",0
5638094d5c782254,"Archiving 

I added MizaBot on this talk page because I have a feeling we'll be using this talk page a lot. I changed the time from 30 days to 90 days, and one thread will always be left on this talk page.",0
a823bdaf68f797e2,"Search results for: 81.249.49.111 

OrgName:    RIPE Network Coordination Centre 
OrgID:      RIPE
Address:    P.O. Box 10096
City:       Amsterdam
StateProv:  
PostalCode: 1001EB
Country:    NL",0
900fcff6f0e93b95,"RE: Barnstar 

Thank-you very much for the barnstar! Have an excellent day.  (Chat)",0
d04ac4489b118b60,"My hard work

Why? Why you want destroy my hard work? Who are you?",0
23bad3a018c2c83e,User:Abd is Muslim Scum,1
78a61e40519a7076,"IN CONCLUSION, Ya'll so mad for no reason.",0
fe60ea3f6418e7bf,"fucking 

faggot

hopefully somone rapes or eats you soon you fucking idiot",1
43b8e2747960a9ab,i think rockyintown provided enough evidence.,0
a97042d3bd3a41e7,"Mickie James is going to win 

Mickie James is going to beat Trish at Wrestlemania; Her Tornado DDT is vicious!!",0
bd37c88c84b8f346,"A translation is better than nothing at all. I'm sure other arabic Wikipedians can proofread your translation and improve it if needed. |Talk 11:21, 30 Sept, 2006 (UTC)",0
495013289a6a7d34,"Since the one article is merely a definition anyway, I wiI will redirect the",0
2ee9920d8c56a1d9,"""

ps... i get it now! you get awards based on how many articles you delete. 12,000 for your bronze star! congrats!! only 4000 more bands """"crappy myspace bands"""" until silver!!! i think you can nail it by the end of tonight!!!!!!""",0
52d793ce86183031,"Shut up kid, don't tell me it's 'vandalizing' by editing an article THAT HAS proof if you look close enough and stop circle jerking it up.",0
f95773bf4a4f79af,"No regrets, he had it coming for being a crybaby. I stand by my hope that he gets whats coming to him",0
d694532bf9589534,Does UNESCO tap into the NIH database by any chance? Also are the UNESCO papers using the JATS XML standard? Those are assumptions our tool makes at the moment.,0
835357e4acb3bbf5,"""What's all this nonsense about """"being like Marty McFly"""" from the Back to the Future cartoon? In what way? Personality? The fact they both wore red jackets? Who wrote this article? 213.106.248.201  

""",0
7067c414afd32b77,"""
I agree.  That said, I've never heard of a """"ganja goo ball"""", and the dicussion at the top of this page would seem to indicate that it's a contrived term.  """,0
f3d56a8cfd0910dc,"Excuse me? I don't see how that could possibly have been interpreted as a personal attack. In any case, I don't care at all about the issue at hand, so you don't have to worry about me continuing whatever it was you thought was objectionable... –(t)",0
6c7c290876c66572,My page should be protected first so that worthless scum like you can't keep vandalizing it.,1
f0642f3f98ba16a7,"""
For Muslims, some media would probably add an extra paragraph and mention a """"possible terrorist act"""".  The mention of religious background might in fact be an indirect way of saying which religion he DIDN'T belong to.""",0
4dc0008555c5452f,blah blah blah kiss my ass,1
4fe810e8e7ed3312,His 'Dirty Beats (Wookie's Dark Dub Mix)' from 2001 seems pretty dubstep.  86.57.254.215,0
f59fbb08cccadbd7,"Question about Will 

Hi, do you think Will recent AfDs are suspect? The guy was an ex-Admin, but I feel like he needs an intervention, he is misusing the guidelines and deletion process so abhorridly. Any thoughts?",0
3e825ed71dd498d1,"""

 """"Both of the Sheriff's deputies whom Brown was convicted of shooting were African-American."""" 

Is this really relevant to Brown's biography or his conviction? If not, should it be there?   """,0
38e2fa50031b2b1c,"""
""""I want to be a fuck you.""""
That's a song.

Open Proxy! Yes!""",0
da41df08d7406243,"Evening RuthAS: about to upload the Menestrel page, with most of the typos removed.  Thanks for reading it.  I couldn't find the image on Commons, so perhaps you would do the honours?  Cheers,",0
990df8cdc9487e6a,Sweden has a prime minister. See Prime Minister of Sweden.,0
ea0c16d5ca41be0d,"""

 Sneaky, but not sneaky enough. Blocked for 24 hours. \Echo """,0
f75d4f61be47bfe0,I'm slowly working Early skyscrapers up... ),0
c68636c87bd9c0ab,"Those writers are Russian agents/Serb spies, not neutral historians. They're probbaly all of Serb descent anyway, pretending to be Americans.",0
ebbccab2b7350f91,"I have removed your 3 unsourced edits. Feel free to put them back when you have some sources for them. Also, please sign messages on talk pages with four tildes (~~~~)? Thanks and cheers. -",0
b65388a9ccab1cae,"""

 """"Campus Locations"""" Neutrality 

The language used in the Campus Locations section is inappropriately praiseful for an encyclopedia article.   """,0
9fec860a2f43447f,"Hi! 

Hi I did not create an innapropriate page at all! it is legitemate!!!!

please tell me your argument

 Headline text",0
40d6431e631e36ac,"That may be the case, but there is still no ambiguity over the repulsiveness of irish nationalists, who deserved to be shot dead. 79.75.141.101",0
be126527c793bddb,"As if to make the point, here is a story of a rescue prosecuted by an MH-60G and two MH-53Js during Operation Allied Force.",0
5777389ca7e2da19,that was highly active at the time in the destruction of old-growth temperate rain forests in North America,0
8e5fe6e9a7fcd4d3,Are Dead. Please Dont'Blocked and Delete Page Or Call from Police!,0
dae0d9375e7e7661,"Killer whale attacks on humans 

Re this revert, see here.   (talk) (earlier Boracay Bill)",0
5224c896aebe76ea,"Concept (Rapper) 

Hi may I politely ask why you deleted my article on a well known rapper/friend around the Boston area?
Thank You",0
1dc6202f4615e222,Keep talkin Niteshift.,0
1fdf7d8e1da7d6af,"Broner 

It's a fact, Broner made racist remarks on PPV, stop changing the truth.",0
2b77bb135fcd93f1,"Any Canadian would agree, Celine Dion is horse faced. 99.235.43.93",0
08c9c7f555a09c27,"GA doesn't imply a final endorsement of the article contents.  The quotes are present in the text, and it is entirely pointless to duplicate them in boxes.  Why do you think they are necessary?  200.83.101.199",0
4f2234c9d31c8be5,"Music Box 
You're right, other Wiki pages can't be used as references.",0
8e337efd6a171d8d,@ Mr Casliber. I see that you are a psychiatrist. Take a look at the recent changes to this page and my talk page. I don't think I need to say any more.,0
868b3001cc006d3a,"Looks like you tried editing Shion's page and say she's a girl.

Idiot. Read her storyline next time!",1
29cc162a7eee51f1,and should be known by the same name.,0
7ce3b107d631ac4b,"""
You have new messages (last change).

""",0
a60cdb3928148245,You don't want to add that template to the file page. You're not granting fair use; you're licensing others to use what you say is your image. Take a look at WP:ICTIC and then choose one of the free licenses that is acceptable to Wikipedia.,0
ee8b4bbe1ba64b65,A reader who stumbled on this stubb needs to know where to go in order to find information.,0
00ed5db0f9814e1f,"Upgraded Human Language Families (wikicolors).png|Human Language Families (in wikicolors).
File:",0
c99a0b06ac3c9c66,"Helb, helb, I'b god bead up my dode!-",0
